run_name,shortcut_tag,schema,seed,reward_short,condition,log_path,step,critic/score/mean,train_aux/reward/format/mean,train_aux/reward/correct/mean,train_aux/reward/citation_free_valid/mean,train_aux/reward/citation_free_line_valid/mean,response_length/mean,actor/entropy,actor/pg_loss,derived_main_reward_event
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,426,1.100000023841858,1.0,1.0,0.828125,0.9578125,239.015625,0.028917035087943077,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,427,1.084375023841858,1.0,0.984375,0.9375,0.9875,256.71875,0.0266505628824234,-0.0003300607204437256,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,428,1.0828124284744263,0.984375,0.984375,0.828125,0.9557291666666666,240.1875,0.023337097838521004,0.13724414072930813,0.9828124284744263
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,429,1.021875023841858,1.0,0.921875,0.53125,0.98046875,246.09375,0.03671913594007492,-0.006653826683759689,0.9218750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,430,1.100000023841858,1.0,1.0,0.9375,0.9883814102564104,272.796875,0.031859610229730606,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,431,1.084375023841858,1.0,0.984375,0.96875,0.9875,260.046875,0.03153577074408531,-0.00788312777876854,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,432,1.100000023841858,1.0,1.0,1.0,1.0,222.6875,0.026145219802856445,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,433,1.084375023841858,1.0,0.984375,0.96875,0.984375,257.375,0.03257941082119942,8.47596675157547e-06,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,434,1.100000023841858,1.0,1.0,0.984375,0.9991319444444444,233.96875,0.02674243040382862,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,435,1.084375023841858,1.0,0.984375,0.984375,0.9855769230769231,284.9375,0.03855312615633011,-0.005163818830624223,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,436,1.006250023841858,1.0,0.90625,0.859375,0.9369419642857143,239.765625,0.03150176629424095,0.000996151939034462,0.9062500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,437,1.100000023841858,1.0,1.0,0.953125,0.9576822916666667,235.5,0.03216433897614479,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,438,1.084375023841858,1.0,0.984375,0.84375,0.982421875,252.28125,0.02989761345088482,-0.008964670822024345,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,439,1.100000023841858,1.0,1.0,1.0,1.0,214.171875,0.02160830795764923,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,440,1.100000023841858,1.0,1.0,0.828125,0.9791666666666666,266.390625,0.033200155943632126,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,441,1.100000023841858,1.0,1.0,0.890625,0.9875,209.34375,0.02525380440056324,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,442,1.084375023841858,1.0,0.984375,0.671875,0.9942708333333333,258.515625,0.03411312401294708,0.0017983485013246536,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,443,1.053125023841858,1.0,0.953125,0.796875,0.9934895833333333,274.90625,0.03342859447002411,0.0003175400197505951,0.9531250238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,444,1.100000023841858,1.0,1.0,0.6875,0.959375,294.0,0.03258110582828522,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,445,1.100000023841858,1.0,1.0,0.828125,0.9736979166666666,246.34375,0.033330634236335754,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,446,1.084375023841858,1.0,0.984375,0.6875,0.9393601190476191,311.84375,0.034332938492298126,0.0002609302755445242,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,447,1.100000023841858,1.0,1.0,0.890625,0.9869791666666666,206.296875,0.02014097198843956,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,448,1.100000023841858,1.0,1.0,0.78125,0.984375,197.53125,0.021833697333931923,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,449,1.068750023841858,1.0,0.96875,0.890625,0.9856770833333333,234.734375,0.02469312958419323,-0.0011695027351379395,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,450,1.100000023841858,1.0,1.0,0.828125,1.0,224.5625,0.026030777022242546,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,451,1.084375023841858,1.0,0.984375,0.96875,0.974715909090909,246.078125,0.027591487392783165,-0.0004748702049255371,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,452,1.084375023841858,1.0,0.984375,0.796875,1.0,236.0625,0.035280823707580566,0.001212727278470993,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,453,1.068750023841858,1.0,0.96875,0.828125,0.9921875,195.109375,0.024734174832701683,0.003848673775792122,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,454,1.084375023841858,1.0,0.984375,0.765625,0.9567708333333333,263.421875,0.035050198435783386,-0.005383174866437912,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,455,1.084375023841858,1.0,0.984375,0.875,0.96953125,226.265625,0.029196536168456078,0.0006794240325689316,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,456,1.084375023841858,1.0,0.984375,0.875,0.971875,213.28125,0.026017162948846817,0.0012917816638946533,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,457,1.068750023841858,1.0,0.96875,0.796875,0.965625,207.046875,0.03026312030851841,-0.011166734853759408,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,458,1.068750023841858,1.0,0.96875,0.765625,0.9924479166666667,316.78125,0.04051986709237099,-0.004913786717224866,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,459,1.100000023841858,1.0,1.0,0.96875,0.9872159090909091,277.078125,0.031044697389006615,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,460,1.100000023841858,1.0,1.0,0.96875,0.982421875,229.296875,0.02654765173792839,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,461,1.100000023841858,1.0,1.0,0.984375,0.984375,240.03125,0.027046101167798042,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,462,1.0984374284744263,0.984375,1.0,0.765625,0.96484375,245.171875,0.035229992121458054,-0.010679089929908514,0.9984374284744263
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,463,1.068750023841858,1.0,0.96875,0.953125,0.9820095486111111,290.578125,0.03542504459619522,0.014214485418051481,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,464,1.084375023841858,1.0,0.984375,0.71875,0.9713541666666667,275.65625,0.03432802855968475,-0.00017907656729221344,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,465,1.100000023841858,1.0,1.0,0.984375,0.998046875,255.890625,0.02390531450510025,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,466,1.100000023841858,1.0,1.0,0.96875,0.9869791666666667,245.140625,0.02904384955763817,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,467,1.037500023841858,1.0,0.9375,0.984375,0.984375,234.46875,0.033657483756542206,-0.0003090575337409973,0.9375000238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,468,1.100000023841858,1.0,1.0,0.984375,0.9944196428571428,253.40625,0.030367907136678696,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,469,1.100000023841858,1.0,1.0,0.90625,1.0,256.796875,0.03164181485772133,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,470,1.100000023841858,1.0,1.0,0.984375,0.984375,228.28125,0.02024282142519951,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,471,1.100000023841858,1.0,1.0,0.828125,0.9986979166666666,224.65625,0.027853965759277344,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,472,1.0984375476837158,0.984375,1.0,0.875,0.984375,232.4375,0.02792298048734665,0.00041348859667778015,0.9984375476837158
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,473,1.100000023841858,1.0,1.0,1.0,1.0,204.296875,0.028162110596895218,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,474,1.068750023841858,1.0,0.96875,0.953125,0.9859375,227.171875,0.025469718500971794,-0.0028180889785289764,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,475,1.100000023841858,1.0,1.0,0.9375,0.9982638888888888,207.3125,0.02002905309200287,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,476,1.100000023841858,1.0,1.0,0.671875,0.9169270833333334,257.3125,0.02895672805607319,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,477,1.100000023841858,1.0,1.0,1.0,1.0,161.875,0.016388606280088425,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,478,1.084375023841858,1.0,0.984375,0.890625,0.9869791666666666,256.84375,0.03483669087290764,-0.003987785428762436,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,479,1.084375023841858,1.0,0.984375,0.921875,0.9661458333333333,238.484375,0.025768177583813667,-0.0012542828917503357,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,480,1.100000023841858,1.0,1.0,1.0,1.0,193.84375,0.025667015463113785,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,481,1.100000023841858,1.0,1.0,0.96875,0.98828125,246.140625,0.0276808999478817,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,482,1.100000023841858,1.0,1.0,0.984375,0.9955357142857143,221.359375,0.025502126663923264,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,483,1.100000023841858,1.0,1.0,0.890625,0.996875,212.625,0.01934834197163582,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,484,1.100000023841858,1.0,1.0,0.90625,0.9227163461538461,214.078125,0.024338005110621452,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,485,1.068750023841858,1.0,0.96875,0.984375,0.984375,200.34375,0.026350360363721848,7.028505206108093e-05,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,486,1.037500023841858,1.0,0.9375,0.921875,0.9663194444444445,270.546875,0.036034442484378815,-0.0074147507548332214,0.9375000238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,487,1.100000023841858,1.0,1.0,0.75,0.9869791666666667,258.96875,0.023488298058509827,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,488,1.100000023841858,1.0,1.0,0.78125,0.9252604166666667,228.46875,0.02917456440627575,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,489,1.0671875476837158,0.984375,0.96875,0.84375,0.96875,271.0625,0.030006244778633118,-0.004753343760967255,0.9671875476837158
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,490,1.068750023841858,1.0,0.96875,0.8125,0.9712239583333333,273.953125,0.039752062410116196,0.0004644431173801422,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,491,1.084375023841858,1.0,0.984375,1.0,1.0,207.65625,0.021690301597118378,0.004113141447305679,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,492,1.084375023841858,1.0,0.984375,0.96875,0.988095238095238,279.3125,0.0282309390604496,-0.0006650967989116907,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,493,1.068750023841858,1.0,0.96875,0.8125,0.984375,257.546875,0.033351898193359375,0.0023451894521713257,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,494,1.068750023841858,1.0,0.96875,0.765625,0.9651041666666667,268.765625,0.027555501088500023,-0.0015121810138225555,0.9687500238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,495,1.100000023841858,1.0,1.0,0.9375,0.96875,299.15625,0.03240926191210747,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,496,1.084375023841858,1.0,0.984375,0.8125,0.9802083333333333,251.25,0.033940404653549194,-0.0008186604827642441,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,497,1.100000023841858,1.0,1.0,0.9375,0.996875,250.640625,0.031262099742889404,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,498,1.100000023841858,1.0,1.0,0.890625,0.9247159090909091,242.640625,0.03139031305909157,0.0,1.0
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,499,1.084375023841858,1.0,0.984375,0.96875,0.9947916666666667,228.5,0.0249536894261837,0.00018443912267684937,0.9843750238418579
rl_hfsa_easy500_train0p5_correct_plus_0p1_format_seed3409_mrg,0p5,correct_plus_0p1_format,3409,correct_only,train0p5_correct_only,logs/posttrain_hfsa_easy500_3605316_10.out,500,1.084375023841858,1.0,0.984375,0.921875,0.9869791666666666,235.625,0.02622433379292488,-0.00042204558849334717,0.9843750238418579
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,1,0.9437499642372131,1.0,0.984375,0.84375,0.9567471590909091,233.53125,0.03535541519522667,-0.0031126635149121284,0.8437499642372132
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,2,0.8968749642372131,1.0,0.96875,0.796875,0.9846754807692308,224.390625,0.026868673041462898,0.003972798585891724,0.7968749642372132
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,3,1.068750023841858,1.0,0.984375,0.984375,0.98828125,246.484375,0.02247130125761032,-0.000622674822807312,0.9687500238418579
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,4,1.053125023841858,1.0,0.984375,0.953125,0.9692708333333333,229.390625,0.026813263073563576,-0.0020289309322834015,0.9531250238418579
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,5,1.084375023841858,1.0,1.0,0.984375,0.9947916666666667,223.328125,0.021277843043208122,-0.0021554287523031235,0.9843750238418579
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,6,1.037500023841858,1.0,1.0,0.9375,1.0,265.4375,0.028639379888772964,-6.784684956073761e-05,0.9375000238418579
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,7,1.021875023841858,1.0,0.984375,0.921875,0.9654947916666667,255.375,0.034181129187345505,-0.0033211931586265564,0.9218750238418579
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,8,0.9593749642372131,1.0,1.0,0.859375,0.9875,211.78125,0.02043771557509899,0.0004896074533462524,0.8593749642372132
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,9,0.8187499642372131,1.0,0.921875,0.734375,0.9475979749417249,271.484375,0.03800679370760918,0.0038617923855781555,0.7187499642372132
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,10,0.9593749642372131,1.0,1.0,0.859375,0.9722222222222222,234.90625,0.03268671780824661,-0.0011876747012138367,0.8593749642372132
rl_hfsa_easy500_train0p5_indicator_correct_and_citation_free_valid_plus_0p1_format_seed3409_mrg,0p5,indicator_correct_and_citation_free_valid_plus_0p1_format,3409,validity_gated,train0p5_validity_gated,logs/posttrain_hfsa_easy500_3605316_11.out,11,0.8968749642372131,1.0,0.984375,0.8125,0.9728693181818182,224.453125,0.02292347513139248,-0.0004988834261894226,0.7968749642372132
